Tahun,Bulan,Minggu,No,Provinsi,Kab/Kota,Indikator Perubahan Harga (%),Komoditas Andil Perubahan Harga ,Fluktuasi Harga Tertinggi,Nilai,Disparitas Harga Antar Daerah
2024,10,04,6102,KALIMANTAN BARAT,BENGKAYANG,-0.5,"CABAI RAWIT(-0.3412),  TELUR AYAM RAS(-0.1292),  BAWANG MERAH(-0.07)",CABAI MERAH,0.313,
2024,10,04,6103,KALIMANTAN BARAT,LANDAK,-0.07,"DAGING AYAM RAS(-0.2637),  CABAI RAWIT(-0.0603),  CABAI MERAH(-0.042)",CABAI MERAH,0.06,
2024,10,04,6104,KALIMANTAN BARAT,MEMPAWAH,0.29,"DAGING AYAM RAS(0.6956),  BAWANG MERAH(0.1379),  BAWANG PUTIH(0.0229)",CABAI MERAH,0.122,
2024,10,04,6105,KALIMANTAN BARAT,SANGGAU,0.71,"DAGING AYAM RAS(0.8195),  TELUR AYAM RAS(0.1786),  MINYAK GORENG(0.1722)",DAGING AYAM RAS,0.071,
2024,10,04,6108,KALIMANTAN BARAT,KAPUAS HULU,0.49,"DAGING SAPI(0.5106),  JERUK(0.1671),  MINYAK GORENG(0.1371)",PISANG,0.091,
2024,10,04,6109,KALIMANTAN BARAT,SEKADAU,-1.74,"UDANG BASAH(-0.3712),  CABAI MERAH(-0.2605),  CABAI RAWIT(-0.2439)",CABAI RAWIT,0.082,
2024,10,04,6110,KALIMANTAN BARAT,MELAWI,-0.46,"CABAI RAWIT(-1.1197),  UDANG BASAH(-0.1802),  CABAI MERAH(-0.0506)",JERUK,0.17,
2024,10,04,6112,KALIMANTAN BARAT,KUBU RAYA,-0.75,"CABAI RAWIT(-0.5902),  DAGING AYAM RAS(-0.3595),  CABAI MERAH(-0.3408)",CABAI MERAH,0.305,
2024,11,01,6101,KALIMANTAN BARAT,SAMBAS,-0.69,"DAGING AYAM RAS(-0.7223),  CABAI RAWIT(-0.4445),  CABAI MERAH(-0.3663)",BAWANG MERAH,0.055,
2024,11,01,6102,KALIMANTAN BARAT,BENGKAYANG,-0.36,"CABAI RAWIT(-0.4919),  CABAI MERAH(-0.1462),  BERAS(-0.1361)",CABAI MERAH,0.175,
2024,11,01,6103,KALIMANTAN BARAT,LANDAK,-0.84,"DAGING AYAM RAS(-0.5807),  CABAI MERAH(-0.3845),  CABAI RAWIT(-0.274)",BAWANG MERAH,0.119,
2024,11,01,6104,KALIMANTAN BARAT,MEMPAWAH,-0.37,"DAGING AYAM RAS(-0.9794),  CABAI RAWIT(-0.2408),  CABAI MERAH(-0.2227)",BAWANG MERAH,0.031,
2024,11,01,6105,KALIMANTAN BARAT,SANGGAU,-0.14,"CABAI RAWIT(-0.4937),  TELUR AYAM RAS(-0.1896),  BERAS(-0.136)",TELUR AYAM RAS,0.034,
2024,11,01,6108,KALIMANTAN BARAT,KAPUAS HULU,-0.53,"CABAI MERAH(-1.2071),  CABAI RAWIT(-0.3631),  TEMPE(-0.246)",CABAI MERAH,0.168,
2024,11,01,6109,KALIMANTAN BARAT,SEKADAU,-0.26,"CABAI RAWIT(-0.1972),  CABAI MERAH(-0.1707),  DAGING AYAM RAS(-0.1689)",-,-,
2024,11,01,6110,KALIMANTAN BARAT,MELAWI,0.53,"BAWANG MERAH(0.4188),  JERUK(0.2178),  UDANG BASAH(0.2088)",UDANG BASAH,0.069,
2024,11,01,6112,KALIMANTAN BARAT,KUBU RAYA,-0.54,"DAGING AYAM RAS(-0.7664),  CABAI RAWIT(-0.3348),  CABAI MERAH(-0.2205)",CABAI MERAH,0.2,
2024,11,02,6101,KALIMANTAN BARAT,SAMBAS,-0.49,"DAGING AYAM RAS(-0.7223), CABAI RAWIT(-0.3682), CABAI MERAH(-0.3222)",CABAI RAWIT,0.097,
2024,11,02,6102,KALIMANTAN BARAT,BENGKAYANG,-0.11,"CABAI RAWIT(-0.3514), BERAS(-0.1813), CABAI MERAH(-0.0446)",CABAI MERAH,0.193,
2024,11,02,6103,KALIMANTAN BARAT,LANDAK,0.04,"BAWANG MERAH(0.3798), BAWANG PUTIH(0.2624), MINYAK GORENG(0.168)",CABAI MERAH,0.199,
2024,11,02,6104,KALIMANTAN BARAT,MEMPAWAH,-0.22,"DAGING AYAM RAS(-0.9794), CABAI MERAH(-0.179), CABAI RAWIT(-0.1744)",CABAI MERAH,0.1,
2024,11,02,6105,KALIMANTAN BARAT,SANGGAU,-0.22,"CABAI RAWIT(-0.6114), TELUR AYAM RAS(-0.2538), CABAI MERAH(-0.148)",BAWANG MERAH,0.094,
2024,11,02,6108,KALIMANTAN BARAT,KAPUAS HULU,-0.08,"CABAI MERAH(-0.8636), CABAI RAWIT(-0.3631), TEMPE(-0.3341)",CABAI MERAH,0.143,
2024,11,02,6109,KALIMANTAN BARAT,SEKADAU,0.08,"BAWANG PUTIH(0.2776), TELUR AYAM RAS(0.1404), BAWANG MERAH(0.1042)",TELUR AYAM RAS,0.036,
2024,11,02,6110,KALIMANTAN BARAT,MELAWI,-0.12,"CABAI MERAH(-0.9645), DAGING AYAM RAS(-0.5665)",CABAI MERAH,0.211,
2024,11,02,6112,KALIMANTAN BARAT,KUBU RAYA,0.24,"BAWANG PUTIH(0.4982), BAWANG MERAH(0.4539), BERAS(0.144)",CABAI MERAH,0.249,
2024,11,03,6101,KALIMANTAN BARAT,SAMBAS,0,"DAGING AYAM RAS(-0.7223), CABAI MERAH(-0.2435), CABAI RAWIT(-0.1667)",CABAI RAWIT,0.279,
2024,11,03,6102,KALIMANTAN BARAT,BENGKAYANG,0.21,"BAWANG MERAH(0.1899), TELUR AYAM RAS(0.1893), JERUK(0.1571)",CABAI MERAH,0.164,
2024,11,03,6103,KALIMANTAN BARAT,LANDAK,0.6,"BAWANG MERAH(0.4927), BAWANG PUTIH(0.3882), MINYAK GORENG(0.2429)",CABAI MERAH,0.206,
2024,11,03,6104,KALIMANTAN BARAT,MEMPAWAH,0.16,"UDANG BASAH(0.4295), BAWANG MERAH(0.3903), BAWANG PUTIH(0.2442)",CABAI MERAH,0.149,
2024,11,03,6105,KALIMANTAN BARAT,SANGGAU,-0.13,"CABAI RAWIT(-0.6061), TELUR AYAM RAS(-0.2039), CABAI MERAH(-0.1692)",BAWANG MERAH,0.102,
2024,11,03,6108,KALIMANTAN BARAT,KAPUAS HULU,0.22,"DAGING SAPI(0.7795), BAWANG MERAH(0.3166), MINYAK GORENG(0.2628)",CABAI MERAH,0.123,
2024,11,03,6109,KALIMANTAN BARAT,SEKADAU,0.23,"BAWANG PUTIH(0.2938), TELUR AYAM RAS(0.1884), BAWANG MERAH(0.1159)",TELUR AYAM RAS,0.033,
2024,11,03,6110,KALIMANTAN BARAT,MELAWI,0.28,"BAWANG MERAH(0.5127), BAWANG PUTIH(0.3824), CABAI RAWIT(0.2417)",CABAI MERAH,0.22,
2024,11,03,6112,KALIMANTAN BARAT,KUBU RAYA,0.85,"BAWANG PUTIH(0.545), BAWANG MERAH(0.4876), CABAI MERAH(0.3344)",CABAI MERAH,0.302,
2024,11,04,6101,KALIMANTAN BARAT,SAMBAS,0.36,"BAWANG MERAH(0.4703),  JERUK(0.3804),  BAWANG PUTIH(0.2919)",CABAI RAWIT,0.281,
2024,11,04,6102,KALIMANTAN BARAT,BENGKAYANG,0.4,"BAWANG MERAH(0.2424),  TELUR AYAM RAS(0.2148),  JERUK(0.1571)",CABAI MERAH,0.154,
2024,11,04,6103,KALIMANTAN BARAT,LANDAK,0.94,"BAWANG MERAH(0.5513),  BAWANG PUTIH(0.4555),  MINYAK GORENG(0.2747)",CABAI MERAH,0.2,
2024,11,04,6104,KALIMANTAN BARAT,MEMPAWAH,0.41,"BAWANG MERAH(0.4369),  UDANG BASAH(0.4295),  BAWANG PUTIH(0.2696)",CABAI MERAH,0.149,
2024,11,04,6105,KALIMANTAN BARAT,SANGGAU,0,"CABAI RAWIT(-0.5906),  TELUR AYAM RAS(-0.2021),  CABAI MERAH(-0.1726)",BAWANG MERAH,0.102,
2024,11,04,6108,KALIMANTAN BARAT,KAPUAS HULU,0.38,"DAGING SAPI(0.7795),  BAWANG MERAH(0.3492),  MINYAK GORENG(0.2879)",CABAI MERAH,0.111,
2024,11,04,6109,KALIMANTAN BARAT,SEKADAU,0.47,"BAWANG PUTIH(0.3006),  TELUR AYAM RAS(0.2087),  BAWANG MERAH(0.1208)",CABAI MERAH,0.08,
2024,11,04,6110,KALIMANTAN BARAT,MELAWI,0.34,"BAWANG MERAH(0.5156),  BAWANG PUTIH(0.3749),  JERUK(0.2178)",CABAI MERAH,0.193,
2024,11,04,6112,KALIMANTAN BARAT,KUBU RAYA,0.97,"BAWANG PUTIH(0.5282),  BAWANG MERAH(0.502),  CABAI MERAH(0.3935)",CABAI MERAH,0.264,
2024,12,01,6101,KALIMANTAN BARAT,SAMBAS,1.28,"TELUR AYAM RAS(0.3469), BAWANG MERAH(0.2433), CABAI RAWIT(0.2233)",CABAI RAWIT,0.044,
2024,12,01,6102,KALIMANTAN BARAT,BENGKAYANG,1.52,"JERUK(0.5443), CABAI RAWIT(0.2486), TELUR AYAM RAS(0.2372)",JERUK,0.16,
2024,12,01,6103,KALIMANTAN BARAT,LANDAK,1.72,"DAGING AYAM RAS(0.6407), BAWANG PUTIH(0.33), CABAI MERAH(0.3259)",CABAI MERAH,0.057,
2024,12,01,6104,KALIMANTAN BARAT,MEMPAWAH,1.32,"TELUR AYAM RAS(0.3087), BAWANG MERAH(0.2814), CABAI RAWIT(0.2683)",TELUR AYAM RAS,0.03,
2024,12,01,6105,KALIMANTAN BARAT,SANGGAU,0.44,"BAWANG MERAH(0.2348), BAWANG PUTIH(0.1519), CABAI RAWIT(0.0853)",DAGING AYAM RAS,0.025,
2024,12,01,6108,KALIMANTAN BARAT,KAPUAS HULU,0.71,"CABAI MERAH(0.2359), BAWANG PUTIH(0.1562), BAWANG MERAH(0.1277)",TAHU MENTAH,0.095,
2024,12,01,6109,KALIMANTAN BARAT,SEKADAU,1.4,"DAGING AYAM RAS(0.7374), CABAI RAWIT(0.2932), CABAI MERAH(0.2848)",TEPUNG TERIGU,0.034,
2024,12,01,6110,KALIMANTAN BARAT,MELAWI,0.03,"CABAI MERAH(0.6338), TELUR AYAM RAS(0.171), BAWANG MERAH(0.1338)",-,-,
2024,12,01,6112,KALIMANTAN BARAT,KUBU RAYA,0.73,"DAGING AYAM RAS(0.3394), CABAI MERAH(0.2381), MINYAK GORENG(0.1637)",BAWANG PUTIH,0.027,
2024,12,02,6101,KALIMANTAN BARAT,SAMBAS,1.24,"TELUR AYAM RAS(0.402), BAWANG MERAH(0.2542), BAWANG PUTIH(0.1778)",CABAI RAWIT,0.092,
2024,12,02,6102,KALIMANTAN BARAT,BENGKAYANG,1.68,"JERUK(0.6256), TELUR AYAM RAS(0.2788), BAWANG MERAH(0.2508)",JERUK,0.109,
2024,12,02,6103,KALIMANTAN BARAT,LANDAK,1.52,"DAGING AYAM RAS(0.6407), BAWANG PUTIH(0.33), BAWANG MERAH(0.2809)",CABAI MERAH,0.07,
2024,12,02,6104,KALIMANTAN BARAT,MEMPAWAH,1.42,"TELUR AYAM RAS(0.3409), BAWANG MERAH(0.2814), CABAI RAWIT(0.2683)",CABAI MERAH,0.028,
2024,12,02,6105,KALIMANTAN BARAT,SANGGAU,0.74,"BAWANG MERAH(0.2387), DAGING AYAM RAS(0.2148), BAWANG PUTIH(0.1519)",TELUR AYAM RAS,0.036,
2024,12,02,6108,KALIMANTAN BARAT,KAPUAS HULU,0.71,"BAWANG MERAH(0.2538), BAWANG PUTIH(0.2034), CABAI MERAH(0.1638)",BAWANG MERAH,0.072,
2024,12,02,6109,KALIMANTAN BARAT,SEKADAU,1.65,"DAGING AYAM RAS(0.9843), CABAI MERAH(0.2848), CABAI RAWIT(0.254)",CABAI RAWIT,0.046,
2024,12,02,6110,KALIMANTAN BARAT,MELAWI,0.26,"CABAI MERAH(0.7604), TELUR AYAM RAS(0.2772), BAWANG MERAH(0.1702)",CABAI RAWIT,0.066,
2024,12,02,6112,KALIMANTAN BARAT,KUBU RAYA,0.81,"DAGING AYAM RAS(0.3826), BAWANG MERAH(0.1932), MINYAK GORENG(0.1637)",BAWANG MERAH,0.089,
2024,12,03,6101,KALIMANTAN BARAT,SAMBAS,1.51,"TELUR AYAM RAS(0.506),  DAGING AYAM RAS(0.3432),  BAWANG MERAH(0.2543)",CABAI RAWIT,0.116,
2024,12,03,6102,KALIMANTAN BARAT,BENGKAYANG,1.83,"JERUK(0.6535),  TELUR AYAM RAS(0.3572),  BAWANG MERAH(0.2932)",JERUK,0.088,
2024,12,03,6103,KALIMANTAN BARAT,LANDAK,1.74,"DAGING AYAM RAS(0.8098),  BAWANG MERAH(0.352),  BAWANG PUTIH(0.3271)",CABAI MERAH,0.115,
2024,12,03,6104,KALIMANTAN BARAT,MEMPAWAH,1.78,"TELUR AYAM RAS(0.4034),  BAWANG MERAH(0.3535),  CABAI RAWIT(0.2683)",BAWANG MERAH,0.055,
2024,12,03,6105,KALIMANTAN BARAT,SANGGAU,0.76,"DAGING AYAM RAS(0.3236),  TELUR AYAM RAS(0.2011),  BAWANG PUTIH(0.1519)",BAWANG MERAH,0.179,
2024,12,03,6108,KALIMANTAN BARAT,KAPUAS HULU,0.91,"BAWANG MERAH(0.2854),  CABAI MERAH(0.2796),  BAWANG PUTIH(0.2029)",BAWANG MERAH,0.065,
2024,12,03,6109,KALIMANTAN BARAT,SEKADAU,1.77,"DAGING AYAM RAS(1.0678),  CABAI MERAH(0.2961),  CABAI RAWIT(0.267)",PISANG,0.079,
2024,12,03,6110,KALIMANTAN BARAT,MELAWI,0.98,"CABAI MERAH(0.8673),  TELUR AYAM RAS(0.3179),  BAWANG MERAH(0.1875)",CABAI RAWIT,0.132,
2024,12,03,6112,KALIMANTAN BARAT,KUBU RAYA,1.06,"DAGING AYAM RAS(0.6733),  BAWANG MERAH(0.2481),  MINYAK GORENG(0.1637)",BAWANG MERAH,0.082,
2024,12,04,6101,KALIMANTAN BARAT,SAMBAS,1.69,"TELUR AYAM RAS(0.5511), DAGING AYAM RAS(0.4407), BAWANG MERAH(0.2543)",CABAI RAWIT,0.131,
2024,12,04,6102,KALIMANTAN BARAT,BENGKAYANG,2.53,"JERUK(0.6628), DAGING SAPI(0.4781), TELUR AYAM RAS(0.3836)",JERUK,0.08,
2024,12,04,6103,KALIMANTAN BARAT,LANDAK,2,"DAGING AYAM RAS(0.8668), BAWANG MERAH(0.3639), BAWANG PUTIH(0.3227)",CABAI MERAH,0.148,
2024,12,04,6104,KALIMANTAN BARAT,MEMPAWAH,1.95,"TELUR AYAM RAS(0.4244), BAWANG MERAH(0.387), BERAS(0.3076)",BAWANG MERAH,0.061,
2024,12,04,6105,KALIMANTAN BARAT,SANGGAU,0.85,"DAGING AYAM RAS(0.3386), TELUR AYAM RAS(0.2562), BAWANG PUTIH(0.1519)",BAWANG MERAH,0.196,
2024,12,04,6108,KALIMANTAN BARAT,KAPUAS HULU,1.03,"CABAI MERAH(0.319), BAWANG MERAH(0.2713), TELUR AYAM RAS(0.2522)",TELUR AYAM RAS,0.069,
2024,12,04,6109,KALIMANTAN BARAT,SEKADAU,2.13,"DAGING AYAM RAS(1.1757), CABAI MERAH(0.3229), CABAI RAWIT(0.2714)",PISANG,0.072,
2024,12,04,6110,KALIMANTAN BARAT,MELAWI,1.41,"CABAI MERAH(0.9526), TELUR AYAM RAS(0.341), BAWANG MERAH(0.1888)",CABAI RAWIT,0.223,
2024,12,04,6112,KALIMANTAN BARAT,KUBU RAYA,1.38,"DAGING AYAM RAS(0.7695), BAWANG MERAH(0.261), CABAI MERAH(0.2541)",CABAI MERAH,0.23,
2025,01,01,6101,KALIMANTAN BARAT,SAMBAS,1.2,"DAGING AYAM RAS(0.9584), CABAI RAWIT(0.427), CABAI MERAH(0.3038)",TEMPE,0.061,
2025,01,01,6102,KALIMANTAN BARAT,BENGKAYANG,4.47,"DAGING SAPI(2.4936), DAGING AYAM RAS(1.037), CABAI MERAH(0.3039)",DAGING AYAM RAS,0.017,
2025,01,01,6103,KALIMANTAN BARAT,LANDAK,2.98,"CABAI RAWIT(1.0661), DAGING AYAM RAS(0.8503), DAGING SAPI(0.5215)",CABAI MERAH,0.189,
2025,01,01,6104,KALIMANTAN BARAT,MEMPAWAH,1.22,"DAGING AYAM RAS(0.5684), BERAS(0.3059), TELUR AYAM RAS(0.1425)",CABAI MERAH,0.043,
2025,01,01,6105,KALIMANTAN BARAT,SANGGAU,-1.01,"DAGING AYAM RAS(-0.8964), BAWANG MERAH(-0.4012), BAWANG PUTIH(-0.0452)",,,
2025,01,01,6108,KALIMANTAN BARAT,KAPUAS HULU,1.35,"CABAI RAWIT(0.6758), CABAI MERAH(0.4833), TELUR AYAM RAS(0.2176)",,,
2025,01,01,6109,KALIMANTAN BARAT,SEKADAU,2.7,"DAGING SAPI(1.493), DAGING AYAM RAS(0.7928), MINYAK GORENG(0.1516)",MINYAK GORENG,0.081,
2025,01,01,6110,KALIMANTAN BARAT,MELAWI,5.48,"CABAI MERAH(2.0245), DAGING AYAM RAS(1.6939), CABAI RAWIT(1.2824)",CABAI MERAH,0.062,
2025,01,01,6112,KALIMANTAN BARAT,KUBU RAYA,3.82,"DAGING AYAM RAS(1.9701), CABAI MERAH(0.8515), PISANG(0.5851)",PISANG,0.385,
2025,01,02,6101,KALIMANTAN BARAT,SAMBAS,1.16,"DAGING AYAM RAS(1.09),  CABAI RAWIT(0.5696),  CABAI MERAH(0.3427)",CABAI RAWIT,0.105,
2025,01,02,6102,KALIMANTAN BARAT,BENGKAYANG,4.42,"DAGING SAPI(2.4936),  DAGING AYAM RAS(1.0971),  CABAI RAWIT(0.4209)",BAWANG MERAH,0.103,
2025,01,02,6103,KALIMANTAN BARAT,LANDAK,2.14,"CABAI RAWIT(1.153),  DAGING AYAM RAS(0.532),  DAGING SAPI(0.5215)",CABAI MERAH,0.159,
2025,01,02,6104,KALIMANTAN BARAT,MEMPAWAH,1.41,"BERAS(0.6325),  DAGING AYAM RAS(0.5684),  CABAI RAWIT(0.2278)",CABAI MERAH,0.071,
2025,01,02,6105,KALIMANTAN BARAT,SANGGAU,-0.77,"BAWANG MERAH(-0.4225),  DAGING AYAM RAS(-0.4005),  BAWANG PUTIH(-0.1011)",DAGING AYAM RAS,0.035,
2025,01,02,6108,KALIMANTAN BARAT,KAPUAS HULU,1.66,"CABAI RAWIT(0.8271),  CABAI MERAH(0.6645),  TELUR AYAM RAS(0.2176)",TEMPE,0.115,
2025,01,02,6109,KALIMANTAN BARAT,SEKADAU,1.61,"DAGING AYAM RAS(0.7928),  DAGING SAPI(0.5505),  CABAI MERAH(0.136)",DAGING SAPI,0.032,
2025,01,02,6110,KALIMANTAN BARAT,MELAWI,5.37,"CABAI RAWIT(1.9518),  CABAI MERAH(1.7788),  DAGING AYAM RAS(1.2426)",CABAI RAWIT,0.14,
2025,01,02,6112,KALIMANTAN BARAT,KUBU RAYA,4.11,"DAGING AYAM RAS(1.7114),  PISANG(1.0093),  CABAI RAWIT(0.9077)",CABAI RAWIT,0.267,
2025,01,03,6101,KALIMANTAN BARAT,SAMBAS,1.22,"DAGING AYAM RAS(1.1279), CABAI RAWIT(0.7543), CABAI MERAH(0.3498)",CABAI RAWIT,0.146,
2025,01,03,6102,KALIMANTAN BARAT,BENGKAYANG,4.35,"DAGING SAPI(2.4936), DAGING AYAM RAS(1.0775), CABAI RAWIT(0.5221)",BAWANG MERAH,0.111,
2025,01,03,6103,KALIMANTAN BARAT,LANDAK,1.86,"CABAI RAWIT(1.3238), DAGING SAPI(0.5215), DAGING AYAM RAS(0.2939)",CABAI MERAH,0.125,
2025,01,03,6104,KALIMANTAN BARAT,MEMPAWAH,1.66,"DAGING AYAM RAS(0.7797), BERAS(0.7267), CABAI RAWIT(0.3299)",BAWANG MERAH,0.102,
2025,01,03,6105,KALIMANTAN BARAT,SANGGAU,-0.6,"BAWANG MERAH(-0.4231), DAGING AYAM RAS(-0.2555), BAWANG PUTIH(-0.13)",BAWANG PUTIH,0.034,
2025,01,03,6108,KALIMANTAN BARAT,KAPUAS HULU,1.73,"CABAI RAWIT(0.8897), CABAI MERAH(0.6777), TELUR AYAM RAS(0.2176)",TEMPE,0.112,
2025,01,03,6109,KALIMANTAN BARAT,SEKADAU,1.17,"DAGING AYAM RAS(0.6159), DAGING SAPI(0.2869), CABAI MERAH(0.136)",DAGING SAPI,0.029,
2025,01,03,6110,KALIMANTAN BARAT,MELAWI,5.24,"CABAI RAWIT(2.1925), CABAI MERAH(1.7104), DAGING AYAM RAS(1.0139)",CABAI RAWIT,0.123,
2025,01,03,6112,KALIMANTAN BARAT,KUBU RAYA,4.18,"DAGING AYAM RAS(1.4543), CABAI RAWIT(1.2022), PISANG(1.1463)",CABAI RAWIT,0.233,
2025,01,04,6101,KALIMANTAN BARAT,SAMBAS,1.05,,,,
2025,01,04,6102,KALIMANTAN BARAT,BENGKAYANG,3.91,,,,
2025,01,04,6103,KALIMANTAN BARAT,LANDAK,1.53,,,,
2025,01,04,6104,KALIMANTAN BARAT,MEMPAWAH,1.56,,,,
2025,01,04,6105,KALIMANTAN BARAT,SANGGAU,-0.53,,,,
2025,01,04,6108,KALIMANTAN BARAT,KAPUAS HULU,1.65,,,,
2025,01,04,6109,KALIMANTAN BARAT,SEKADAU,0.95,,,,
2025,01,04,6110,KALIMANTAN BARAT,MELAWI,4.83,,,,
2025,01,04,6112,KALIMANTAN BARAT,KUBU RAYA,3.79,,,,
2025,01,05,6101,KALIMANTAN BARAT,SAMBAS,1,"DAGING AYAM RAS(0.9394), CABAI RAWIT(0.8398), CABAI MERAH(0.2483)",CABAI RAWIT,0.125,
2025,01,05,6102,KALIMANTAN BARAT,BENGKAYANG,3.61,"DAGING SAPI(1.8989), DAGING AYAM RAS(1.0429), CABAI RAWIT(0.5015)",BAWANG MERAH,0.103,
2025,01,05,6103,KALIMANTAN BARAT,LANDAK,1.3,"CABAI RAWIT(1.2319), DAGING SAPI(0.5215), CABAI MERAH(0.2167)",CABAI MERAH,0.123,
2025,01,05,6104,KALIMANTAN BARAT,MEMPAWAH,1.51,"BERAS(0.7834), DAGING AYAM RAS(0.7088), CABAI RAWIT(0.3931)",BAWANG MERAH,0.149,
2025,01,05,6105,KALIMANTAN BARAT,SANGGAU,-0.45,"BAWANG MERAH(-0.3811), DAGING AYAM RAS(-0.1776), BAWANG PUTIH(-0.1504)",BAWANG MERAH,0.054,
2025,01,05,6108,KALIMANTAN BARAT,KAPUAS HULU,1.63,"CABAI RAWIT(0.8856), CABAI MERAH(0.5839), TELUR AYAM RAS(0.2176)",TEMPE,0.098,
2025,01,05,6109,KALIMANTAN BARAT,SEKADAU,0.79,"DAGING AYAM RAS(0.426), DAGING SAPI(0.1301), CABAI MERAH(0.1189)",DAGING AYAM RAS,0.032,
2025,01,05,6110,KALIMANTAN BARAT,MELAWI,4.76,"CABAI RAWIT(2.1894), CABAI MERAH(1.415), DAGING AYAM RAS(0.8794)",CABAI RAWIT,0.101,
2025,01,05,6112,KALIMANTAN BARAT,KUBU RAYA,3.56,"CABAI RAWIT(1.2534), PISANG(1.2321), DAGING AYAM RAS(0.91)",CABAI RAWIT,0.187,
2025,02,01,6101,KALIMANTAN BARAT,SAMBAS,-1.08,"DAGING AYAM RAS(-1.517),  BAWANG MERAH(-0.1735),  TELUR AYAM RAS(-0.1215)",CABAI MERAH,0.059,
2025,02,01,6102,KALIMANTAN BARAT,BENGKAYANG,-2.12,"DAGING SAPI(-2.2827),  BAWANG PUTIH(-0.114),  DAGING AYAM RAS(-0.0664)",CABAI RAWIT,0.228,
2025,02,01,6103,KALIMANTAN BARAT,LANDAK,-0.96,"DAGING AYAM RAS(-1.0317),  BAWANG MERAH(-0.1694),  MINYAK GORENG(-0.1663)",-,-,
2025,02,01,6104,KALIMANTAN BARAT,MEMPAWAH,-0.67,"DAGING AYAM RAS(-0.6144),  BAWANG MERAH(-0.3814),  TELUR AYAM RAS(-0.2218)",CABAI RAWIT,0.051,
2025,02,01,6105,KALIMANTAN BARAT,SANGGAU,-0.84,"DAGING AYAM RAS(-1.3723),  TELUR AYAM RAS(-0.1284)",-,-,
2025,02,01,6108,KALIMANTAN BARAT,KAPUAS HULU,-0.01,"TELUR AYAM RAS(-0.1393),  BAWANG MERAH(-0.1354),  JERUK(-0.0536)",CABAI MERAH,0.081,
2025,02,01,6109,KALIMANTAN BARAT,SEKADAU,-1.39,"DAGING AYAM RAS(-0.8485),  DAGING SAPI(-0.3087),  CABAI MERAH(-0.155)",-,-,
2025,02,01,6110,KALIMANTAN BARAT,MELAWI,-0.73,"DAGING AYAM RAS(-1.2797),  BAWANG MERAH(-0.3329),  TELUR AYAM RAS(-0.2486)",CABAI RAWIT,0.102,
2025,02,01,6112,KALIMANTAN BARAT,KUBU RAYA,0.83,"BERAS(2.1604),  CABAI RAWIT(0.1852),  PISANG(0.1743)",CABAI MERAH,0.081,
2025,02,02,6101,KALIMANTAN BARAT,SAMBAS,-0.99,"DAGING AYAM RAS(-1.4566), BAWANG MERAH(-0.2112), TELUR AYAM RAS(-0.1585)",CABAI MERAH,0.08,
2025,02,02,6102,KALIMANTAN BARAT,BENGKAYANG,-2.52,"DAGING SAPI(-2.2827), DAGING AYAM RAS(-0.7025), TELUR AYAM RAS(-0.2151)",CABAI RAWIT,0.179,
2025,02,02,6103,KALIMANTAN BARAT,LANDAK,-0.92,"DAGING AYAM RAS(-1.184), BAWANG MERAH(-0.2421), MINYAK GORENG(-0.1663)",CABAI RAWIT,0.073,
2025,02,02,6104,KALIMANTAN BARAT,MEMPAWAH,-0.82,"DAGING AYAM RAS(-0.6726), BAWANG MERAH(-0.3638), TELUR AYAM RAS(-0.2218)",CABAI RAWIT,0.062,
2025,02,02,6105,KALIMANTAN BARAT,SANGGAU,-0.39,"DAGING AYAM RAS(-1.0197), TELUR AYAM RAS(-0.0578),",DAGING AYAM RAS,0.029,
2025,02,02,6108,KALIMANTAN BARAT,KAPUAS HULU,0.12,"CABAI MERAH(0.2826), TEMPE(0.0891), CABAI RAWIT(0.0714)",BAWANG MERAH,0.079,
2025,02,02,6109,KALIMANTAN BARAT,SEKADAU,-1.25,"DAGING AYAM RAS(-0.8485), DAGING SAPI(-0.3087), CABAI MERAH(-0.155)",CABAI RAWIT,0.066,
2025,02,02,6110,KALIMANTAN BARAT,MELAWI,-0.06,"DAGING AYAM RAS(-1.2797), BAWANG MERAH(-0.3329), TELUR AYAM RAS(-0.2685)",CABAI MERAH,0.15,
2025,02,02,6112,KALIMANTAN BARAT,KUBU RAYA,-1.81,"DAGING AYAM RAS(-2.3317), BAWANG MERAH(-0.2457), UDANG BASAH(-0.1511)",DAGING AYAM RAS,0.084,
2025,02,03,6101,KALIMANTAN BARAT,SAMBAS,-0.73,"DAGING AYAM RAS(-1.3701), BAWANG MERAH(-0.2813), TELUR AYAM RAS(-0.0865)",BAWANG MERAH,0.08,
2025,02,03,6102,KALIMANTAN BARAT,BENGKAYANG,-2.65,"DAGING SAPI(-2.2827), DAGING AYAM RAS(-0.9589), TELUR AYAM RAS(-0.1859)",CABAI RAWIT,0.148,
2025,02,03,6103,KALIMANTAN BARAT,LANDAK,-2.27,"DAGING AYAM RAS(-1.3008), CABAI RAWIT(-0.7651), BAWANG MERAH(-0.2967)",CABAI RAWIT,0.389,
2025,02,03,6104,KALIMANTAN BARAT,MEMPAWAH,-0.87,"DAGING AYAM RAS(-0.6919), BAWANG MERAH(-0.3398), TELUR AYAM RAS(-0.2218)",CABAI RAWIT,0.059,
